7.010879148844799680e-01
6.949838077320772411e-01
6.938646251080082816e-01
6.934980885655271932e-01
6.933287125786924410e-01
6.932385371401419416e-01
6.932065944266475599e-01
6.931617413470947398e-01
6.931359466384439116e-01
6.931120092572730096e-01
6.930801931549520623e-01
6.930436531702677261e-01
6.929873868530871395e-01
6.928634799383823761e-01
6.926226141406041092e-01
6.921041781606237508e-01
6.910340684691286262e-01
6.889319878777647732e-01
6.851439923242805818e-01
6.789857699200998464e-01
6.700474125887053711e-01
6.583929146037382774e-01
6.444364913148817875e-01
6.286347777235741230e-01
6.113753416958976894e-01
5.929864601372114574e-01
5.737571699167388628e-01
5.539636865160824097e-01
5.338592216859455730e-01
5.136689128828983986e-01
4.936010285919787965e-01
4.738160311786178136e-01
4.544689853596531326e-01
4.356699389959472479e-01
4.175033721269345577e-01
4.000277706221038176e-01
3.832971798828224697e-01
3.673283404774135841e-01
3.521512149595746877e-01
3.377520638353684324e-01
3.241382189435896288e-01
3.112785716072406506e-01
2.991747397223329386e-01
2.877935638225156412e-01
2.771056406638201519e-01
2.670885953833075366e-01
2.577045708115583977e-01
2.489139520264918581e-01
2.407054341501659867e-01
2.330218679959477901e-01
