1.329869233393201622e+00
8.817007171562294410e-01
7.330538988113403098e-01
7.011807011623009123e-01
6.951294673813713798e-01
6.936018374231126549e-01
6.933489698989718786e-01
6.932712431047477475e-01
6.932014265091590577e-01
6.932114393882502501e-01
6.931796608407513327e-01
6.931541019794987823e-01
6.930762760779436427e-01
6.929647377893036753e-01
6.927121252016303909e-01
6.921712728886822985e-01
6.911346067790112846e-01
6.893602325246225293e-01
6.866353916186912487e-01
6.828708757762036452e-01
6.781023417422974431e-01
6.724197067466436417e-01
6.659139288796318557e-01
6.586969413009344798e-01
6.508423580063713576e-01
6.425221867810666510e-01
6.338119755383410103e-01
6.248160138628841009e-01
6.156270711250554362e-01
6.063627181489482654e-01
5.970954496096941844e-01
5.878740503117929617e-01
5.788346138654970607e-01
5.699641543276169342e-01
5.613433369624069025e-01
5.529387577686434296e-01
5.449047926204656500e-01
5.371569752693176047e-01
5.297314897861356009e-01
5.226427876871395650e-01
5.158830480248319805e-01
5.094861549489638763e-01
5.033988627343396471e-01
4.976563825716380229e-01
4.922101866575627760e-01
4.870712753604440337e-01
4.822363568676842349e-01
4.776822418948404314e-01
4.734085844233145157e-01
4.693658838085099649e-01
